id,ret
289,"""1. On the lens, set the focus mode switch to <AF>.<PIC>\n2. Set the Mode Dial to a Creative Zone mode.\n3. Press the <AF-WB> button.<PIC>\n4. While watching the LCD panel, turn the Main Dial until the AF mode you want is displayed: ONE SHOT for One-Shot AF, AI FOCUS for AI Focus AF, or AI SERVO for AI Servo AF.<PIC>\nIn Basic Zone modes, the camera sets the AF mode automatically."",[""Manual10_99"", ""Camera_30"", ""Camera_31""]"
290,"""1. Turn the Mode Dial until the index points to <P>.<PIC>\n2. This selects Program AE mode: P stands for Program and AE stands for Auto Exposure. In this mode, the camera automatically sets the shutter speed and aperture to suit the subject's brightness."",[""Manual10_116""]"
291,"""The EOS 20D can show captured images on a TV, but it is not a live shooting monitor: the LCD monitor cannot be used as a viewfinder for shooting. To review on a TV:\n1. Turn off both the camera and TV before connecting or disconnecting them.\n2. Open the camera terminal cover and use the supplied video cable to connect the camera terminal to the TV monitor's VIDEO IN terminal; push the plugs fully in and set the TV line input to Video IN.<PIC>\n3. Set the camera power switch to <ON>, then press the playback button; the image appears on the TV and the camera LCD monitor stays blank.<PIC>\n4. If the TV image is not displayed properly, set the camera's [Video system] to match the TV's NTSC/PAL format. When finished, set the camera to <OFF>, turn off the TV, then disconnect the cable."",[""Manual10_182"", ""Manual10_183""]"
292,"""1. Press the playback button to display an image.\n2. Turn the dial to select the photo you want to delete.\n3. Press the erase button; the Erase menu appears at the bottom of the screen.\n4. Turn the dial to select [Erase], then press <SET>. The access lamp blinks and the image is erased.\n\nIf the photo is still displayed during single-shooting image review, you can instead press the erase button and select [OK]. Erased images cannot be recovered, and protected images must have protection canceled before they can be erased. While the access lamp is blinking, do not open the CF card slot cover, remove the battery, or shake or bang the camera."",[]"
293,"""1. Press the playback button to display an image.\n2. Press the erase button to open the Erase menu.\n3. Turn the dial to select [All], then press <SET>.\n4. In the confirmation dialog, turn the dial to select [OK], then press <SET>. All unprotected images on the CF card will be erased.\nOnly protected images are not erased. Once an image is erased, it cannot be recovered, so make sure you no longer need the images first. While images are being erased, you can cancel by pressing <SET>."",[]"
294,"""Use CP Direct from playback after connecting the camera to a compatible printer.\n1. In the menu, set [Communication] to [PTP] by selecting [Communication], pressing <SET>, selecting [PTP], and pressing <SET>.<PIC>\n2. Turn the camera off, set up the printer, connect the proper cable to the camera's <DIGITAL> terminal with the cable icon facing the front of the camera, turn the printer on, turn the camera on, and press the playback button. Use the cable supplied with the camera for a printer compatible with both PictBridge and CP Direct; use the printer cable for a CP Direct-only printer. RAW images cannot be printed directly, and do not disconnect the cable during direct printing.\n3. When the printer-connected icon appears at the upper left of the LCD monitor, turn the Quick Control Dial to choose the photo and press <SET>; the CP Direct print setting screen shows style, copies, trimming, return, and print controls.<PIC>\n4. Select [Style], press <SET>, set [Image], [Borders], and [Date] as desired, then press <MENU> to return to the print setting screen. [Image] is available only with card-size paper; [Multiple] prints 8 small copies of the same picture on one sheet, forces [Borderless] and [Date] to [Off], and cuts the image along all four edges.<PIC>\n5. Set [copies] if needed from 1 to 99, set trimming if needed, then select [Print] and press <SET>. Printing starts and the screen returns to step 1 when printing ends. To stop, press <SET> while [Stop] is displayed, select [OK], and press <SET>.<PIC>\nIf [Date] is [On], the recorded date prints at the lower right and may look light on a bright background or border. If a printing problem occurs, resolve it and select [Stop] or [Resume]; if [Resume] is not shown, select [Stop]."",[""Manual10_189"", ""Manual10_207"", ""Manual10_209"", ""Manual10_211""]"
295,"""To fine tune the MV camera picture, aim the lens while viewing the camera through Dashboard. The camera sensor and lens unit can be physically tilted through 65 degrees, rotated through 350 degrees, and panned through 350 degrees; the illustration labels the 65-degree tilt and 350-degree twist/rotate movements used for this aiming step.<PIC>\nSoftware can rotate the image only 180 degrees; it cannot make other adjustments. Zoom and focus are adjusted remotely, not physically on the camera. After aiming, replace the lens guard and bubble, lock the bubble clockwise, remove the protective plastic sticker, check LED function, and use Dashboard to adjust focus and configure other settings."",[""Manual33_7""]"
296,"""The Hydrabuds ANC package should include 1 Hydrabuds ANC, 1 pair each of S, M, and L silicone ear tips, 1 pair each of S, M, and L memory foam ear tips, 1 pair each of S, M, and L Helix Wings, 1 pair of bumpers, 1 charging case, 1 USB-C charging cable, and 1 quick start guide."",[]"
297,"""Charge the earphones' charging case with the included USB-C cable.\n1. Insert the USB-C end into the charging port on the back of the charging case.<PIC>\n2. Insert the standard USB end into a suitable USB port or USB power source.<PIC>\n3. Leave the case connected while the front battery-level LEDs show the case capacity; filled blue LEDs and a flashing LED show the current charging range.<PIC>\nTo check the case level later, press the battery-level display button on the right side of the case. Keep charging cables well ventilated, and connect or disconnect the cable carefully without tugging it."",[""earphones_04"", ""earphones_05"", ""earphones_06""]"
298,"""When pairing or connecting Hydrabuds ANC, expect these cases:\n1. Opening the charging case makes the earbuds connect to each other first, then enter pairing mode.\n2. After you remove the earbuds, a light-blue flashing LED means pairing and a solid blue LED means connected.<PIC>\n3. On your phone, turn Bluetooth on and choose AL Hydrabuds ANC from the available devices list.<PIC>\n4. If the earbuds were already paired with a nearby device, they automatically reconnect to it.\n5. For multipoint, you can connect up to two devices: turn Bluetooth off on the first paired device so the earbuds become available, pair the second device, then turn Bluetooth back on on the first device so it reconnects. You can then use either device for music or calls.\n6. To pair a new device later, turn Bluetooth off on the current phone or device. Alternatively, press and then press and hold either earbud to drop the current connection and enter pairing mode."",[""Manual12_6"", ""Manual12_7""]"
299,"""The two main earphone control functions are music control and call control. Music control covers play/pause, volume up/down, previous track, and next track; call control covers answering, ending, and rejecting calls."",[]"
300,"""Besides music and call controls, the Hydrabuds ANC can operate these other functions: phone voice assistant by pressing and holding the left earbud until the first beep; Spotify Tap by pressing and holding the right earbud until the first beep; Ambient Awareness/ANC mode cycling by pressing the left earbud; Low Latency Mode on/off by pressing and holding either earbud until the second beep; new-device pairing by turning Bluetooth off on the connected device or by pressing and then pressing and holding either earbud to drop the connection; and reset functions, with the earbuds disconnected from Bluetooth and out of the case, by holding 6 seconds for factory reset or 10 seconds for hardware reset."",[]"
301,"""1. Disconnect the earbuds from Bluetooth and remove them from the charging case.\n2. If the earphones are locked up or unresponsive, press and hold the multifunction buttons for 10 seconds to perform a hardware reset; the hardware-reset figure shows both earbuds out of the case with red and blue lights flashing.<PIC>\n3. Press again to power the earphones on.\nA 6-second hold is a factory reset and erases all settings, so use it only if you want to clear the settings."",[""Manual12_12""]"
302,"""1. Clean the earphones with a soft cloth or paper towel only; never use harsh chemicals or detergents, and make sure the earphones are dry before charging.\n2. Store the earphones in a cool, dry place when they are not in use.\n3. Do not tug or yank a cable while it is connected to the charging case; connect and disconnect cables as carefully as possible.\n4. Do not expose the earphones to high temperatures or extreme cold.\n5. Recycle or dispose of the earphones properly according to local laws and rules; contact local recycling facilities or the manufacturer for more information."",[]"
303,"""From the front view, the eReader has a TFT LCD display, number buttons, Home/ESC, Prev/Next page controls, Zoom in/out, Rotate, Navigation/Menu, Play/Pause, Power, Volume +, Volume -, a 3.5 mm earphone jack, USB port, Micro SD card reader, reset On/Off switch, and speaker.<PIC>\nThe navigation-button view breaks the Navigation/Menu control into Up, Down, Left, Right, and the central M Menu/confirm button.<PIC>\nThe bottom view shows the power switch, MIC/mic hole, TF-card slot, earphone jack, and mini USB connector.<PIC>"",[""Manual13_0"", ""Manual13_1"", ""Manual13_2""]"
304,"""Main Menu shows all device features, including Browser History, e Book, Music, Video, Photo, Record, Explorer, and Settings; select the desired function and enter it.<PIC>\nBrowser History displays recently browsed files. Use the Navigation keys to select a book and press M to open it at the last page you read. If a recently read Micro SD file is deleted, its record remains in Browser History but it cannot be opened.<PIC>"",[""Manual13_3"", ""Manual13_4""]"
305,"""In eBook mode, pressing the M button opens the eBook option menu with Page Jump, Save Mark, Load Mark, Del Mark, Browser Mode, Flip Time, Brightness, and Set color.<PIC>"",[""eReader_08""]"
306,"""1. Put supported audio files on the reader first: connect it to your computer with the USB cable, open the removable disk in My Computer, then copy or drag the files onto the device. Supported audio formats include MP3, WMA, WAV, ACC and ECT; the technical specifications list WAV, WMA and MP3.\n2. From the main menu, choose Music, open the audio file list, select the file you want, and press M to enter play mode. Use the M/Menu button to enter selections and the Play/Pause button for playback; those controls are labeled on the front view.<PIC>\n3. Use Play/Pause to pause or continue playback. Use Up/Down on the navigation control, or the Up/Prev Page and Down/Next Page keys, to adjust volume. Hold Left/Right to rewind or fast-forward; press and release Left for the previous audio file or Right for the next audio file.\n4. You can listen through the built-in speaker or connect earphones to the 3.5 mm earphone jack for private listening. The reader can also play audio while you read an eBook or browse photos or the menu."",[""Manual13_0""]"
307,"""Yes. The eReader has a Voice Recording function.\n1. From the main menu, select \""Record\"" and press \""M\"" to enter voice record mode. The Record screen shows the microphone, timer, red record button, and current recording filename.<PIC>\n2. Press \""Play/Pause\"" to start recording.\n3. Press \""Play/Pause\"" again to pause recording.\n4. Press \""HOME\"" to stop recording.\n5. When the \""save record file?\"" prompt appears, choose \""YES\"" or \""NO\"" with the \""M\"" key.<PIC>\n6. To play a recording, go to the main menu, select \""Music\"", press \""M\"", select \""Record\"", press \""M\"" to open the recorded-file list, select the desired recorded file, then press \""M\"" to start playback."",[""Manual13_11"", ""Manual13_12""]"
308,"""1. Make sure the video file is on the eReader or on an inserted Micro SD/SDHC card; when connected by USB, the device appears as removable disks so you can copy files to it.\n2. From the main menu, use the Navigation keys to select \""Video\"", then press the \""M\"" key to enter Video mode and play video files. The Video mode playback screen shows the progress bar, elapsed and total time, file name, and volume while a clip is playing.<PIC>\n3. During video playback, press \""M\"" for options: \""Subtitle Language\"" if your file has subtitles, \""Time Play\"" to choose a playback time, or \""Full Screen\"" to change the display. The display modes are \""Full screen\"", \""Normal\"", and \""Original\"".\n4. Use compatible files. The Video section lists AVI, RMVB, and MPEG2; the specifications also list AVI, RMVB, MOV, and MP4."",[""Manual13_9""]"
309,"""Yes. It has a Photo mode for viewing pictures. Use JPEG or BMP images.\n1. Add photos by connecting the reader to a computer with the USB data cable and copying files to the removable disk. If using a Micro SD/SDHC card up to 16GB, power the reader off before inserting or removing the card, then turn it back on.\n2. From the main menu, select Photo and press M to enter Photo mode. The front control layout shows the M/menu button, left/right navigation keys, Play/Pause button, and zoom in/out key used for photo viewing.<PIC>\n3. Press the left/right navigation keys for the previous or next photo.\n4. Press Play/Pause to rotate the photo counter-clockwise.\n5. Use the zoom in/out key to zoom the photo.\nLarge files may take longer to load into the photo viewer and to rotate."",[""Manual13_0""]"
310,"""Common troubles and fixes are:\n1. If the e-book reader cannot power on, charge it until the power indicator bar is full. If it still appears defective, contact the manufacturer for instructions.\n2. If the device cannot charge, the AC adaptor or USB cable may be defective; contact the manufacturer for a replacement.\n3. If there is no sound or noise through earphones, raise the volume above 0, try another pair of earphones, and use higher-quality music files because low-quality compression can cause noise or distortion.\n4. If files cannot be downloaded into the reader, check for a defective USB cable, free space if the E Reader's memory is full, and on Windows 98 install a USB 2.0 driver so the reader can be detected as a removable disk.\n5. If music files cannot play, the format or resolution may not be supported; contact manufacturer tech support for assistance.\n6. If the reader cannot identify an inserted Micro SD card, power off, remove the card, reinsert it, and turn the device back on. Always turn power off before inserting or removing a memory card, and do not reset the unit while a memory card is inserted.\nFor minor device problems, the Reset On/Off switch on the back next to the card reader resets the device to factory defaults. Back up all data before using factory restore, and contact the manufacturer rather than disassembling the device if the problem continues."",[]"
311,"""To finish connecting a fax-capable Brother product properly, connect it to the telephone line through a standard modular jack, USOC RJ11C, using the compliant telephone cord and modular plug provided with the product. Follow the installation instructions or Quick Setup Guide, and do not use undesignated cables or optional devices. For safety, use only a No. 26 AWG or larger telecommunication line cord, unplug the telephone line from the wall jack before touching uninsulated wires or terminals, and do not install telephone wiring during a thunderstorm or install a wall jack in a wet location."",[]"
312,"""1. Read and save the safety instructions, and follow all warnings marked on the product.\n2. Place the fax on a flat, stable surface near a telephone wall jack and an easily accessible AC outlet. Keep it away from water, wet locations, direct sunlight, excessive heat, open flames, corrosive gases, moisture, dust, and chemicals. Keep cords secured so they are not a tripping hazard, do not block the outlet, and do not place anything where it blocks printed pages or received faxes.\n3. Connect it only to the rated AC power source. Make sure the plug is fully inserted, do not handle the plug with wet hands, do not use a worn or frayed cord, do not use extension cords, and use only the provided power cord if one was supplied.\n4. To avoid electric shock or fire, unplug the product before cleaning or maintenance, do not push objects into openings, do not dismantle or service it yourself, and do not let metal objects or liquids get into the product or power plug.\n5. Do not use the product during a thunderstorm, near water, or to report a gas leak while near the leak. If you install or modify telephone lines, unplug the line first, never touch uninsulated telephone wires or terminals, and never install telephone wiring during a thunderstorm or in a wet location.\n6. Use only a No. 26 AWG or larger telecommunication line cord. Clean only with a dry, lint-free cloth; do not use flammable substances, sprays, or organic solvents containing alcohol or ammonia.\n7. If the product is dropped, damaged, unusually hot, smoking, producing strong smells, exposed to rain or water, has liquid spilled into it, or changes performance noticeably, unplug it from the AC outlet and contact Brother Authorized Service Personnel."",[]"
313,"""To protect your fingers, wait until pages have exited the fax before picking them up; otherwise your fingers can be trapped inside the machine. Do not put your hand or any foreign object into the ink insertion slot. Keep your fingers out of the illustrated pinch areas around the open covers and rear of the product.<PIC>\nWhen changing a tray from large paper size back to its original size, keep your fingers out of the gaps and slots in the bottom of the tray.<PIC>\nFor MFC-J6540DW, MFC-J6555DW, MFC-J6740DW, MFC-J6940DW, and MFC-J6955DW, also avoid the internal area shown near the front of the machine, because putting fingers there may cause injury.<PIC>"",[""Manual15_7"", ""Manual15_8"", ""Manual15_9""]"
314,"""Yes. Before changing the setup, unplug the power cord and disconnect all cables from the wall outlets. For the fax line, use only a No. 26 AWG or larger telecommunication line cord; never touch uninsulated telephone wires or terminals unless the telephone line is unplugged from the wall jack, and do not install telephone wiring during a thunderstorm or in a wet or wet-prone location.\n1. Keep the product level. Do not place it on a tilted or slanted surface, and do not tip it after ink cartridges are installed because ink can spill and damage the inside.\n2. After moving it, place it on a flat, level, stable surface near a telephone wall jack and an accessible AC outlet. Secure cords so they are not a trip hazard, keep the outlet accessible, and do not block printed pages or received faxes.\n3. For MFC-J5955DW/MFC-J6540DW/MFC-J6555DW/MFC-J6740DW/MFC-J6940DW/MFC-J6955DW, lift with at least two people: one at the front and one at the back, with hands in the side handhold indentations. Watch your fingers when setting it down.<PIC>\n4. Do not carry the product by the forbidden areas shown, or it can slip out of your hands and cause injury.<PIC>\n5. For MFC-J5340DW/MFC-J5855DW, carry it with your hands in the side handhold indentations.<PIC>\n6. If trays have been expanded for large paper, remove them before carrying; the paper weight can make the trays fall and injure someone.<PIC>"",[""fax_08"", ""Manual15_10"", ""Manual15_11"", ""Manual15_12""]"
315,"""Yes. The caution and warning labels inside the product are important safety labels. Do not remove or damage any of them. They identify hazards such as moving parts; keep your hands away from those areas when the parts are moving to avoid injury."",[]"
316,"""Yes. In Canada, for models with the fax function, the product meets the applicable Innovation, Science and Economic Development Canada technical specifications. The Ringer Equivalence Number (REN) indicates the maximum number of devices allowed on a telephone interface; any combination of devices is allowed only if the sum of all RENs does not exceed five. These products are made for use in the USA and Canada only, and Brother does not recommend using them overseas because fax models may violate that country's telecommunications regulations and the product power requirements may not be compatible."",[]"
317,"""1. Make sure the LP tank is properly secured on the grill, turn all grill control knobs to OFF, and turn the LP tank OFF by turning the OPD hand wheel clockwise to a full stop.\n2. Remove the protective cap from the LP tank valve, keeping the cap and strap supplied with the valve. The valve uses the OPD hand wheel and Type 1 threaded outlet shown here.<PIC>\n3. Do not use a POL transport plug with external threads; it defeats the valve safety feature.<PIC>\n4. Hold the regulator straight in line with the LP tank valve, insert the regulator nipple into the valve, and hand-tighten the coupling nut so the connection is not cross-threaded. The nipple must be centered in the LP tank valve.<PIC>\n5. Turn the coupling nut clockwise to a full stop. The regulator seals on the back-check feature in the LP tank valve, so some resistance is normal; then turn it another one-half to three-quarters turn to complete the connection. Tighten by hand only; do not use tools.\n6. If the connection cannot be completed, disconnect the regulator and repeat the centering and tightening steps. If it still cannot be completed, do not use the regulator.\nDo not insert tools or foreign objects into the valve outlet or safety relief valve. If a leak is detected, stop and call the fire department; if you cannot stop a gas leak, immediately close the LP tank valve and call an LP gas supplier or the fire department."",[""Manual19_16"", ""Manual19_17"", ""Manual19_18""]"
318,"""1. Turn all grill control knobs to OFF.\n2. Make sure the regulator is tightly connected to the LP tank.\n3. Completely open the LP tank valve by turning the OPD hand wheel counterclockwise. If you hear a rushing sound, turn the gas off immediately; this means a major leak at the connection. Correct it before proceeding by calling Sears for replacement parts at 1-800-4-MY-HOME.\n4. Brush a clean 50/50 mild soap-and-water solution onto the valve, hose, regulator, and connection points where bubbles are shown.<PIC>\n5. If growing bubbles appear, there is a leak. Close the LP tank valve immediately and retighten the connections. If the leak cannot be stopped, do not try to repair it; call Sears for replacement parts at 1-800-4-MY-HOME.\n6. After the leak test, always close the LP tank valve by turning the hand wheel clockwise.\nDo not smoke, do not use an open flame to check for leaks, and do the leak test outdoors in a well-ventilated area away from ignition sources, open flames, or sparks. Do not use the grill until it has been leak-tested."",[""Manual19_20""]"
319,"""Indirect cooking is for poultry and large cuts of meat: use selected burners so heat circulates through the grill without a direct flame touching the food, which reduces flare-ups from dripping fat and juices.\n1. Always cook with the lid closed.\n2. Expect cooking times to vary with weather; in cold or windy conditions, increase the temperature setting enough to maintain sufficient cooking temperatures.\n3. For one-burner cooking, the figure shows one burner ON and the remaining burners OFF; it can use direct or indirect heat, works best for smaller meals or foods, and consumes less fuel.<PIC>\n4. For two-burner cooking, the figure shows the two end burners ON and the center burners OFF; use low for slow, even indirect heat, ideal for slow roasting and baking.<PIC>"",[""Manual19_36"", ""Manual19_37""]"
320,"""1. Attach the two locking casters at the rear of the bottom shelf and the two fixed casters at the front using the supplied wrench; the figure labels the bottom shelf front/rear and caster types.<PIC>\n2. Attach both side panels to the bottom shelf using three 1/4-20 x 1/2\"" screws and 7 mm lock washers per panel. Put the panel with the hole on the left side, push both panels as far rearward on the bottom shelf as possible, then fully tighten the screws.<PIC>\n3. Attach the light adapter to the back panel with four #8-32 x 3/8\"" screws, 4 mm lock washers, 4 mm flat washers, and #8 nuts.<PIC> Then place the lower back panel between the side panels at the rear of the bottom shelf, secure it to the side panels with two 1/4-20 x 1/2\"" screws and 7 mm lock washers on each side, and secure it to the bottom shelf with one 1/4-20 x 1/2\"" screw and 7 mm lock washer.<PIC>"",[""Manual19_49"", ""Manual19_50"", ""Manual19_52"", ""Manual19_51""]"
321,"""1. Use the grill only outdoors in a well-ventilated space. Never use it in a garage, carport, porch, covered patio, under an overhead structure, on or under balconies, or in/on RVs or boats; keep it at least 3 ft from walls or surfaces and 10 ft from things that can burn or ignition sources.\n2. If you smell gas, shut off gas to the grill, extinguish any open flame, open the lid, and stay away while calling your gas supplier or fire department if the odor continues.\n3. Leak-test after each LP tank exchange or refill and before use when required. Use a 50/50 mild soap and water solution, never smoke or use an open flame, and do not use the tank or grill if growing bubbles appear or a leak cannot be stopped.\n4. Before opening the LP tank valve, make sure the coupling nut is tight. When the grill is not in use or when turning it off, turn all control knobs to OFF and close the LP tank valve.\n5. Keep children away, keep the grill area clear of burnable materials, do not block bottom or back holes, check burner flames regularly, and inspect hoses before each use for cuts, wear, or kinks.\n6. Light with the lid open and do not lean over the grill. Never try to light a burner with the lid closed. If ignition does not occur in 5 seconds, turn the burner OFF, close the valve during the 5-minute wait, then retry.\n7. Never move the grill while it is operating or still hot. Use long-handled utensils and oven mitts; keep shelf loads at or below 10 lb and do not use a cooking pot larger than 9 in. on the grid.\n8. Keep the grease tray installed and empty it only after the grill has completely cooled. If grease or hot material drips onto the valve, hose, or regulator, turn gas off, fix the cause, clean and inspect the parts, and leak-test before continuing.\n9. For grease fires, turn the knobs and LP tank off. Do not use water and do not rely on closing the lid. For food safety, wash hands and surfaces, keep raw meat separate, cook to safe internal temperatures, and refrigerate leftovers promptly."",[]"
322,"""The identification numbers are the three numbers Yamaha wants you to record for parts orders and theft records: the Primary Identification (PRI-ID) number, the Hull Identification Number (HIN), and the engine serial number.\n1. The PRI-ID number is stamped on a label inside the engine compartment; the figure marks that label as item 1.<PIC>\n2. The HIN is stamped on a plate attached to the hull on the aft, starboard (right) side; the figure marks that plate as item 1.<PIC>\n3. The engine serial number is stamped on a label attached to the engine unit; the figure marks that label as item 1.<PIC>\nWrite all three down and keep a separate copy somewhere safe in case the watercraft is stolen."",[""jetski_01"", ""jetski_02"", ""jetski_03""]"
323,"""Your WaveRunner's cruising limitations are:\n1. Keep scanning for people, objects, and other watercraft, watch for anything that limits visibility, operate defensively at safe speeds, and keep a safe distance. Do not follow directly behind other boats or watercraft, spray or splash others, or make sharp or confusing maneuvers; the image shows why you must keep clear space around swimmers and other craft.<PIC>\n2. Avoid submerged objects and shallow water. Never operate in water less than 60 cm (2 ft) deep because hitting a submerged object can cause injury.<PIC>\n3. Ride within your limits. Avoid aggressive maneuvers, sharp turns, and jumping wakes or waves because they increase the risk of loss of control, ejection, collision, spinal or back injury, facial injury, and broken legs, ankles, or other bones.\n4. Do not operate in rough water, bad weather, or poor visibility. Check forecasts and current weather before setting out.\n5. Do not ride without someone else nearby; if you go farther than swimming distance from shore, ride by another boat or watercraft while keeping a safe distance.\n6. The watercraft has no required lighting for night operation, so do not operate after sunset or before dawn; the image shows night operation is prohibited.<PIC>"",[""Manual20_16"", ""Manual20_17"", ""Manual20_18""]"
324,"""Your WaveRunner's cruising limitations are mainly safety limits for where, when, and how you ride. Scan constantly for people, objects, and other watercraft; keep a safe distance; do not follow directly behind other boats or go near others to spray or splash them. Avoid sharp turns or maneuvers that make your direction hard to predict, submerged objects, shallow water, aggressive maneuvers, and wake or wave jumping. Do not operate in rough water, bad weather, poor visibility, water less than 60 cm (2 ft) deep, after sunset, or before dawn. If you ride farther than swimming distance from shore, ride with another boat or watercraft nearby while still keeping a safe distance."",[]"
325,"""Before using the jetski:\n1. Learn the craft first: read the Owner's/Operator's Manual, Riding Practice Guide, Riding Instruction card, and all warning/caution labels; watch the Basic Orientation Video if available. Do not let anyone operate it until they have done the same.\n2. Meet local operator age and training rules. Yamaha recommends a minimum operator age of 16, adults must supervise minors, and a boating safety course is recommended or may be required.\n3. Stay within the craft limits: it is designed for the operator and one passenger only, with a maximum total load of 160 kg (353 lb). Do not carry a passenger until you have considerable solo practice and experience.\n4. Operate only in suitable conditions: keep a safe distance from people, objects, and other watercraft; avoid submerged objects and shallow water; do not operate in rough water, bad weather, poor visibility, water less than 60 cm (2 ft) deep, after sunset, or before dawn.\n5. All riders must wear a Coast Guard approved PFD and a wetsuit bottom or equivalent protective clothing; the figure labels the required PFD and wetsuit bottom.<PIC> Eye protection, footwear, and gloves are recommended. Snell or DOT helmets are required for IJSBA-sanctioned races; for recreation, decide based on your conditions and choose a personal-watercraft helmet if possible.\n6. Never operate after consuming alcohol or drugs. Always perform the preoperation checks before operating.\n7. Keep both feet in the footwell while moving, do not carry a child whose feet cannot reach the footwell floor, and have the passenger hold firmly onto the operator.\n8. If pregnant or in poor health, consult your doctor before riding. Do not modify the watercraft.\n9. Watch for swimmers, boats, watercraft, ski ropes, and fishing lines; maintain a safe distance, obey the Rules of the Road, and check behind you before turning.\n10. Carry the recommended equipment: a whistle or other sound-signaling device, USCG-approved visual distress signal or mirror, a watch, and a towline."",[""Manual20_19""]"
326,"""Your jetski is water-jet propelled. The jet pump is directly connected to the engine, so jet thrust produces some movement whenever the engine is running and there is no neutral position.\nJet thrust is also what steers the watercraft: more throttle produces more thrust and a sharper turn; less throttle produces less thrust and a more gradual turn. If you release the throttle completely above trolling speed, steering ability drops quickly, and after the engine slows the watercraft will not respond to handlebar input until you apply throttle again or reach trolling speed. If the engine is stopped while riding, there is no thrust and the watercraft will go straight even if the handlebars are turned.\nPractice turning in an open, obstruction-free area. Before removing weeds or debris from the jet intake, stop the engine and remove the clip from the engine shut-off switch shown here.<PIC>\nKeep away from the intake grate while the engine is on, because long hair, loose clothing, or PFD straps can become entangled. Never put any object into the jet thrust nozzle while the engine is running; contact with rotating jet-pump parts can cause severe injury or death. The intake grate and jet thrust nozzle are shown here.<PIC>"",[""Manual20_24"", ""Manual20_25""]"
327,"""Treat the WaveRunner as a powerboat and follow the waterway rules and regulations where you ride, including the International Rules of the Road and any local rules.\n\n1. Know stand-on vs. give-way: the stand-on vessel keeps course and speed unless immediate collision avoidance is needed. The give-way vessel takes positive, timely action, normally slowing or changing direction to pass behind the stand-on vessel and making its intentions visible.\n2. If collision appears unavoidable, both vessels must act to avoid it; both become give-way vessels.\n3. Meeting head-on with risk of collision: neither vessel has right-of-way. Both alter course; keep the other vessel on your port (left) side unless you will safely clear each other on your current courses.\n4. Crossing: if the other power-driven vessel is on your starboard (right) side, keep out of its way. If it is on your port (left) side, maintain course and speed as long as it yields properly.\n5. Overtaking: if you pass another vessel, you are the give-way vessel and must stay clear until fully past it. If another vessel is passing you, maintain speed and direction so it can steer around you.\n6. Narrow channels and bends: keep right when safe and practical. Around a blind bend, sound a prolonged 4-6 second whistle blast and proceed cautiously even if no reply is heard; carry a portable air horn for such waters.\n7. Fishing vessels using nets, lines, or trawls have right-of-way regardless of position, but cannot impede narrow-channel passage. Trolling lines alone do not make a vessel a fishing vessel.\n8. Sailing vessels normally have right-of-way, except when they are overtaking a power-driven vessel, when they must keep clear of fishing vessels, and when a narrow channel requires them not to hamper a power-driven vessel that can navigate only in that channel."",[]"
328,"""To remove the seat, find the seat latch at the rear of the seat; it is the labeled latch shown here.<PIC>\n1. Pull the seat latch up.\n2. Pull the seat off in the direction shown by the seat-removal figure.<PIC>\nTo install the seat:\n1. Insert the projection on the front of the seat into the stay on the deck.\n2. Push the rear of the seat down until it locks securely in place, as shown here.<PIC>\nBefore operating the watercraft, make sure the seat is properly secured."",[""Manual20_35"", ""Manual20_36"", ""Manual20_37""]"
329,"""1. To open the hood, push the hood latch down, then lift the hood up.<PIC>\n2. To close the hood, push the hood down until it locks in place.<PIC>\n3. Before operating the watercraft, make sure the hood is properly secured."",[""Manual20_38"", ""Manual20_39""]"
330,"""1. For the fuel tank filler cap, turn the cap counterclockwise to remove it. Afterward, make sure it is properly secured before operating the watercraft.<PIC>\n2. For the oil tank filler cap, turn the cap counterclockwise to remove it. Afterward, make sure it is properly secured before operating the watercraft.<PIC>"",[""Manual20_40"", ""Manual20_41""]"
331,"""Use them this way:\n1. To stop the engine normally, push the red engine stop switch on the handlebar.<PIC>\n2. Before starting, attach the engine shut-off cord to your wrist and insert the clip on the cord under the black engine shut-off switch.<PIC>\n3. If the clip is pulled out, such as if the operator falls off, the engine stops automatically; with the clip removed, the engine will not start. Remove the clip whenever the engine is not running to prevent accidental starting or unauthorized use."",[""Manual20_43"", ""Manual20_44""]"
332,"""The two lever controls are the choke lever and the throttle lever.\n1. For the choke lever, use it when starting a cold engine: move the lever in direction a to turn the choke on, and move it in direction b to turn the choke off.<PIC>\n2. For the throttle lever, squeeze it to increase engine speed; release it to decrease engine speed or return to idle.<PIC>\nWhen turning, remember that throttle affects steering: more throttle gives stronger thrust and sharper turning, while releasing the throttle greatly reduces steering response above trolling speed."",[""Manual20_46"", ""Manual20_47""]"
